annotation_id,split,selection_category,sample_key,visual_path,sample_class,sample_id,semantic_class,counts_as_active_fire_yes_no_uncertain,visible_flame_yes_no_uncertain,residual_heat_or_hot_ground_yes_no_uncertain,smoke_occlusion_yes_no_uncertain,registration_mismatch_yes_no_uncertain,pseudo_label_semantic_ambiguity_yes_no,pseudo_label_missing_active_fire_yes_no_uncertain,pixel_mask_status,completed_mask_path,notes,timestamp,time_block_id,space_cluster_id,selection_reason,previously_reviewed_yes_no,prior_audit_ids,prior_primary_causes,prior_counts_as_active_fire,max_temperature_c,mean_temperature_c,fire_ratio,ignore_ratio,noncore_hot_ratio,corrected_rgb_path,raw_thermal_path,thermal_tiff_path,pseudo_label_path,pseudo_mask_seed_path
A053,train,empty_fire_hotspot,fire/00157,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A053_fire_00157.jpg,Fire,00157,,,,,,,,,not_started,,,2022-10-25 17:01:33,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,164.98532104492188,8.055830955505371,0.0,0.0,0.0001434326171875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00157.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00157.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00157.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00157.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A053.png
A054,train,empty_fire_hotspot,fire/00313,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A054_fire_00313.jpg,Fire,00313,,,,,,,,,not_started,,,2022-10-25 17:02:59,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,8.561502456665039,0.0,0.0,0.0020843505859375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00313.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00313.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00313.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00313.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A054.png
A055,train,empty_fire_hotspot,fire/00006,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A055_fire_00006.jpg,Fire,00006,,,,,,,,,not_started,,,2022-10-25 16:59:26,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,6.62161111831665,0.0,0.0,0.003692626953125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00006.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00006.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00006.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00006.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A055.png
A056,train,empty_fire_hotspot,fire/00258,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A056_fire_00258.jpg,Fire,00258,,,,,,,,,not_started,,,2022-10-25 17:00:24,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,8.23886489868164,0.0,0.0,0.0035369873046875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00258.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00258.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00258.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00258.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A056.png
A057,train,empty_fire_hotspot,fire/00614,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A057_fire_00614.jpg,Fire,00614,,,,,,,,,not_started,,,2022-10-25 17:02:38,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,8.390704154968262,0.0,0.0,0.002264404296875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00614.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00614.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00614.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00614.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A057.png
A058,train,empty_fire_hotspot,fire/00421,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A058_fire_00421.jpg,Fire,00421,,,,,,,,,not_started,,,2022-10-25 17:01:54,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,184.49105834960938,8.117457389831543,0.0,0.0,0.0010650634765625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00421.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00421.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00421.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00421.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A058.png
A059,train,empty_fire_hotspot,fire/00556,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A059_fire_00556.jpg,Fire,00556,,,,,,,,,not_started,,,2022-10-25 16:59:41,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,9.934928894042969,0.0,0.0,0.0076385498046875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00556.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00556.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00556.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00556.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A059.png
A060,train,empty_fire_hotspot,fire/00571,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A060_fire_00571.jpg,Fire,00571,,,,,,,,,not_started,,,2022-10-25 16:59:11,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,3.265465497970581,0.0,0.0,0.001776123046875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00571.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00571.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00571.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00571.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A060.png
A061,train,empty_fire_hotspot,fire/00569,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A061_fire_00569.jpg,Fire,00569,,,,,,,,,not_started,,,2022-10-25 17:00:12,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,10.09406566619873,0.0,0.0,0.006854248046875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00569.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00569.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00569.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00569.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A061.png
A062,train,empty_fire_hotspot,fire/00010,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A062_fire_00010.jpg,Fire,00010,,,,,,,,,not_started,,,2022-10-25 17:02:06,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,8.310300827026367,0.0,0.0,0.002410888671875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00010.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00010.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00010.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00010.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A062.png
A063,train,empty_fire_hotspot,fire/00446,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A063_fire_00446.jpg,Fire,00446,,,,,,,,,not_started,,,2022-10-25 17:00:33,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.3521728515625,9.15633487701416,0.0,0.0,0.0049224853515625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00446.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00446.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00446.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00446.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A063.png
A064,train,empty_fire_hotspot,fire/00251,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A064_fire_00251.jpg,Fire,00251,,,,,,,,,not_started,,,2022-10-25 17:02:26,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,8.671711921691895,0.0,0.0,0.00426025390625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00251.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00251.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00251.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00251.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A064.png
A065,train,empty_fire_hotspot,fire/00287,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A065_fire_00287.jpg,Fire,00287,,,,,,,,,not_started,,,2022-10-25 17:02:47,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,8.116257667541504,0.0,0.0,0.001519775390625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00287.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00287.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00287.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00287.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A065.png
A066,train,empty_fire_hotspot,fire/00253,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A066_fire_00253.jpg,Fire,00253,,,,,,,,,not_started,,,2022-10-25 17:01:45,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,185.06356811523438,8.182350158691406,0.0,0.0,0.00069580078125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00253.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00253.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00253.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00253.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A066.png
A067,train,empty_fire_hotspot,fire/00459,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A067_fire_00459.jpg,Fire,00459,,,,,,,,,not_started,,,2022-10-25 16:59:03,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,2.8360846042633057,0.0,0.0,0.0004852294921875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00459.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00459.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00459.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00459.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A067.png
A068,train,empty_fire_hotspot,fire/00247,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A068_fire_00247.jpg,Fire,00247,,,,,,,,,not_started,,,2022-10-25 17:00:05,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,9.768078804016113,0.0,0.0,0.0075286865234375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00247.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00247.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00247.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00247.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A068.png
A069,train,empty_fire_hotspot,fire/00302,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A069_fire_00302.jpg,Fire,00302,,,,,,,,,not_started,,,2022-10-25 16:59:20,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,6.982827663421631,0.0,0.0,0.00667724609375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00302.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00302.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00302.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00302.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A069.png
A070,train,empty_fire_hotspot,fire/00544,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A070_fire_00544.jpg,Fire,00544,,,,,,,,,not_started,,,2022-10-25 17:00:18,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,9.586498260498047,0.0,0.0,0.004974365234375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00544.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00544.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00544.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00544.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A070.png
A071,train,empty_fire_hotspot,fire/00450,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A071_fire_00450.jpg,Fire,00450,,,,,,,,,not_started,,,2022-10-25 17:02:32,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,8.80543041229248,0.0,0.0,0.0030181884765625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00450.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00450.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00450.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00450.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A071.png
A072,train,empty_fire_hotspot,fire/00449,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A072_fire_00449.jpg,Fire,00449,,,,,,,,,not_started,,,2022-10-25 16:59:47,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,7.407052040100098,0.0,0.0,0.002606201171875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00449.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00449.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00449.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00449.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A072.png
A073,train,empty_fire_hotspot,fire/00486,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A073_fire_00486.jpg,Fire,00486,,,,,,,,,not_started,,,2022-10-25 16:59:53,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,7.5124077796936035,0.0,0.0,0.00201416015625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00486.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00486.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00486.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00486.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A073.png
A074,train,empty_fire_hotspot,fire/00143,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A074_fire_00143.jpg,Fire,00143,,,,,,,,,not_started,,,2022-10-25 17:02:53,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,8.671635627746582,0.0,0.0,0.0017242431640625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00143.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00143.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00143.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00143.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A074.png
A075,train,empty_fire_hotspot,fire/00335,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A075_fire_00335.jpg,Fire,00335,,,,,,,,,not_started,,,2022-10-25 16:59:32,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,6.330048561096191,0.0,0.0,0.0010894775390625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00335.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00335.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00335.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00335.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A075.png
A076,train,empty_fire_hotspot,fire/00517,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A076_fire_00517.jpg,Fire,00517,,,,,,,,,not_started,,,2022-10-25 17:01:39,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,183.91082763671875,8.51962947845459,0.0,0.0,0.0002838134765625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00517.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00517.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00517.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00517.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A076.png
A077,train,empty_fire_hotspot,fire/00538,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A077_fire_00538.jpg,Fire,00538,,,,,,,,,not_started,,,2022-10-25 17:02:11,0b,,Fire-folder frame with an empty pseudo Fire core but strong thermal activity; review residual heat versus obscured active combustion.,no,,,,187.42364501953125,9.167440414428711,0.0,0.0,0.00362548828125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00538.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00538.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00538.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00538.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A077.png
A078,train,suspected_label_gap_hot_noncore,fire/00170,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A078_fire_00170.jpg,Fire,00170,,,,,,,,,not_started,,,2022-10-27 17:47:00,7,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,566.885498046875,28.544424057006836,0.02747802734375,0.0791534423828125,0.0102142333984375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00170.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00170.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00170.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00170.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A078.png
A079,train,suspected_label_gap_hot_noncore,fire/00466,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A079_fire_00466.jpg,Fire,00466,,,,,,,,,not_started,,,2022-10-27 17:46:06,7,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,608.6897583007812,45.21115493774414,0.04559326171875,0.0924591064453125,0.011553955078125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00466.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00466.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00466.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00466.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A079.png
